term,id,fk,smog,consen,ar,fkg,fks,lwf
epilepsy,29276875,,14.9,,16.7,12.3,31.99,6.07142857143
epilepsy,29276560,,15.0,,16.9,14.7,30.91,13.5
epilepsy,29276500,,11.0,,12.8,8.7,57.37,12.375
epilepsy,29276473,,16.2,,18.5,14.9,24.98,10.2
epilepsy,29276004,,17.9,,21.0,17.0,19.71,12.25
epilepsy,29275588,,15.8,,29.1,14.4,26.3,8.9
epilepsy,29275387,,17.6,,19.8,16.3,16.12,10.8
epilepsy,29275328,,18.1,,20.6,16.2,27.15,12.125
epilepsy,29275064,,20.6,,22.3,19.5,13.21,18.1666666667
epilepsy,29275022,,16.9,,17.4,14.6,20.38,7.0
epilepsy,29274950,,13.1,,14.9,11.6,44.44,10.1
epilepsy,29274891,,14.4,,15.8,12.5,42.0,8.7
epilepsy,29274741,,19.1,,22.0,18.3,5.42,10.8
epilepsy,29274604,,14.4,,17.1,13.7,22.92,14.25
epilepsy,29274432,,16.8,,19.4,15.6,17.84,11.5
epilepsy,29274430,,14.0,,14.6,12.3,37.3,7.58333333333
epilepsy,29274110,,17.8,,21.0,16.8,14.8,14.625
epilepsy,29274075,,19.2,,21.7,18.3,5.42,13.5
epilepsy,29273763,,12.6,,14.3,10.3,53.1,8.7
epilepsy,29273691,,14.4,,16.3,13.0,29.96,8.5
epilepsy,29273616,,14.3,,16.2,13.0,35.37,8.16666666667
epilepsy,29273603,,19.7,,21.2,19.4,7.9,14.5
epilepsy,29273383,,15.6,,15.2,14.0,27.52,7.58333333333
epilepsy,29273305,,13.4,,15.6,12.1,48.54,14.75
epilepsy,29273094,,20.5,,22.6,19.7,-3.45,8.9
epilepsy,29272804,,15.0,,16.6,12.1,37.81,6.66666666667
epilepsy,29272743,,13.5,,14.5,11.5,39.23,6.0
epilepsy,29272336,,16.7,,19.5,15.4,13.04,8.1
epilepsy,29271713,,14.2,,16.9,13.0,30.06,11.9
epilepsy,29271071,,15.0,,16.3,13.9,27.62,7.83333333333
epilepsy,29270989,,13.9,,14.4,11.7,33.31,5.1875
epilepsy,29270935,,15.9,,16.2,14.3,26.61,10.5
epilepsy,29270934,,16.7,,19.6,16.0,22.34,7.5
epilepsy,29270790,,15.0,,16.3,13.0,40.79,13.375
epilepsy,29270577,,13.9,,13.8,12.4,31.58,7.35714285714
epilepsy,29270358,,16.2,,18.8,15.5,28.98,14.25
epilepsy,29269775,,15.9,,16.8,13.5,34.26,10.9
epilepsy,29269738,,0.0,,5.4,4.8,83.66,5.0
epilepsy,29269699,,16.6,,17.0,15.2,29.69,10.1
epilepsy,29269014,,13.6,,14.6,11.7,44.14,8.6
epilepsy,29268243,,14.3,,15.3,12.3,42.72,5.78571428571
epilepsy,29268230,,14.2,,15.6,12.3,31.99,5.35714285714
epilepsy,29268170,,15.3,,17.2,14.2,26.81,9.0
epilepsy,29268032,,16.5,,20.9,16.4,15.91,10.25
epilepsy,29267375,,14.9,,18.5,13.8,33.34,7.07142857143
epilepsy,29267286,,19.3,,23.0,18.8,4.1,13.8333333333
epilepsy,29267227,,17.7,,18.6,16.0,16.83,11.125
epilepsy,29267174,,13.2,,13.1,9.7,54.73,17.0
epilepsy,29266652,,16.5,,17.6,14.5,31.51,11.9
epilepsy,29266596,,16.8,,18.0,16.2,10.8,8.41666666667
epilepsy,29266574,,12.7,,11.2,9.7,49.52,11.3
epilepsy,29266505,,16.9,,20.1,16.5,10.19,6.57142857143
epilepsy,29266188,,12.1,,13.2,10.0,48.6,5.625
epilepsy,29265387,,12.0,,11.9,8.8,57.27,6.0
epilepsy,29265352,,18.4,,22.0,18.4,10.53,13.5
epilepsy,29265344,,19.2,,22.3,18.3,10.84,18.6666666667
epilepsy,29265098,,11.8,,20.9,8.9,62.38,7.66666666667
epilepsy,29265092,,12.4,,19.7,9.8,60.04,7.16666666667
epilepsy,29265005,,16.0,,17.0,14.6,26.0,10.25
epilepsy,29264792,,13.5,,15.4,12.3,31.99,7.57142857143
epilepsy,29264397,,14.2,,17.0,13.5,28.84,6.92857142857
epilepsy,29264391,,16.2,,15.8,13.3,29.14,8.5
epilepsy,29264390,,17.5,,21.1,17.8,-3.89,7.64285714286
epilepsy,29263050,,13.5,,13.2,11.3,39.94,4.8125
epilepsy,29263011,,17.9,,21.9,17.3,24.21,16.0
epilepsy,29262989,,16.3,,18.6,15.1,24.48,8.41666666667
epilepsy,29262854,,15.1,,16.6,12.5,42.21,18.3333333333
epilepsy,29262725,,13.3,,13.6,12.2,37.4,7.16666666667
epilepsy,29262473,,14.2,,23.5,12.7,30.87,11.2
epilepsy,29262385,,13.2,,12.7,10.2,47.99,6.125
epilepsy,29262299,,17.8,,20.5,16.2,21.84,10.1
epilepsy,29261713,,17.0,,18.5,15.8,22.75,10.6
epilepsy,29260614,,18.5,,21.5,18.8,-1.32,13.6
epilepsy,29260356,,17.2,,20.6,15.9,22.55,11.1
epilepsy,29260011,,16.5,,18.7,15.6,17.94,11.6
epilepsy,29259996,,15.1,,15.6,12.5,42.11,8.75
epilepsy,29259736,,15.6,,17.0,14.2,32.43,11.5
epilepsy,29259537,,19.0,,20.6,17.9,11.85,14.375
epilepsy,29258970,,13.9,,15.2,11.9,38.32,7.16666666667
epilepsy,29258969,,17.3,,17.5,15.8,17.23,10.5
epilepsy,29258968,,16.5,,17.4,15.2,24.27,9.0
epilepsy,29258967,,15.7,,15.8,15.0,24.78,11.5
epilepsy,29258966,,16.9,,16.0,14.6,25.9,6.0
epilepsy,29258718,,15.1,,16.1,14.1,27.22,8.5
epilepsy,29258390,,11.4,,12.6,9.3,50.53,4.55
epilepsy,29257204,,16.5,,17.3,14.9,25.19,7.41666666667
epilepsy,29256931,,14.7,,13.1,11.6,44.34,6.91666666667
epilepsy,29256315,,15.6,,18.3,14.6,20.38,6.92857142857
epilepsy,29255963,,12.8,,13.5,10.9,40.85,4.88888888889
epilepsy,29255920,,16.8,,16.7,14.0,38.25,13.25
epilepsy,29255409,,15.2,,14.9,13.1,29.75,8.16666666667
epilepsy,29255296,,17.6,,19.5,16.5,15.61,12.625
epilepsy,29255243,,13.1,,15.1,10.5,41.97,15.125
epilepsy,29255203,,15.4,,16.1,13.2,34.86,7.41666666667
epilepsy,29255182,,14.2,,16.4,13.6,28.54,7.75
epilepsy,29255054,,18.2,,21.6,18.6,10.13,8.8
epilepsy,29254835,,16.5,,17.4,15.0,19.47,12.1
epilepsy,29254457,,12.8,,13.3,10.2,53.41,6.92857142857
epilepsy,29253743,,17.4,,18.9,15.8,22.75,12.875
epilepsy,29253694,,17.5,,17.6,17.2,2.85,6.83333333333
epilepsy,29253681,,17.3,,18.7,15.8,22.85,12.25
epilepsy,29253680,,12.7,,11.8,9.3,50.33,10.5
epilepsy,29253679,,15.3,,21.6,16.7,25.73,18.8333333333
epilepsy,29253678,,13.6,,16.7,13.6,28.43,10.6
epilepsy,29253677,,16.7,,18.8,15.1,24.48,9.0
epilepsy,29253676,,15.9,,16.7,13.6,28.54,18.8333333333
epilepsy,29253675,,15.9,,17.7,13.7,33.54,6.78571428571
epilepsy,29253265,,18.4,,23.3,18.9,-6.84,10.6666666667
epilepsy,29253240,,15.9,,18.2,14.9,35.91,26.0
epilepsy,29253023,,12.4,,12.6,10.9,35.54,6.0
epilepsy,29251605,,11.0,,9.5,8.6,57.77,7.58333333333
epilepsy,29251059,,13.9,,15.3,13.3,34.66,8.16666666667
epilepsy,29250844,,16.2,,18.3,15.3,18.76,7.5
epilepsy,29250772,,13.4,,16.1,11.4,34.22,8.91666666667
epilepsy,29250756,,13.8,,14.2,12.0,38.01,13.875
epilepsy,29250725,,17.4,,18.9,15.5,18.05,10.25
epilepsy,29249552,,17.2,,19.7,15.8,22.75,8.9
epilepsy,29249551,,14.9,,14.1,12.1,32.39,7.75
epilepsy,29249514,,16.8,,18.1,15.4,23.87,11.2
epilepsy,29249513,,16.3,,20.7,15.9,27.96,11.625
epilepsy,29249512,,18.2,,18.9,16.5,20.92,13.0
epilepsy,29249510,,16.7,,19.0,15.6,23.16,11.4
epilepsy,29249509,,14.1,,15.8,12.4,37.0,8.41666666667
epilepsy,29249508,,14.6,,16.0,14.0,27.52,7.71428571429
epilepsy,29249507,,17.4,,18.9,15.7,17.54,10.4
epilepsy,29249506,,18.9,,22.1,17.8,12.26,14.75
epilepsy,29249505,,19.3,,22.2,18.4,10.64,13.25
epilepsy,29249504,,14.2,,15.6,12.4,42.41,10.2
epilepsy,29249449,,14.8,,16.6,13.7,44.48,12.375
epilepsy,29249448,,14.3,,15.9,12.5,42.11,11.6
epilepsy,29249447,,12.2,,13.2,10.1,42.98,11.6
epilepsy,29249368,,13.1,,15.2,11.5,39.33,5.11111111111
epilepsy,29249338,,14.5,,14.0,11.5,39.23,7.41666666667
epilepsy,29249226,,15.7,,16.2,14.0,32.83,8.66666666667
epilepsy,29248866,,14.7,,16.5,13.3,39.97,10.1
epilepsy,29248671,,17.9,,19.5,17.4,7.76,15.25
epilepsy,29248452,,13.3,,14.2,11.4,39.53,10.0833333333
epilepsy,29248327,,12.7,,10.7,10.6,41.77,14.125
epilepsy,29248207,,12.3,,11.0,9.6,49.62,5.71428571429
epilepsy,29247965,,16.1,,18.3,14.4,31.72,13.0
epilepsy,29247964,,16.4,,17.0,14.8,19.97,13.0
epilepsy,29247963,,12.6,,14.1,10.8,35.84,13.0
epilepsy,29247822,,16.4,,20.5,15.6,23.26,13.0
epilepsy,29247482,,18.4,,22.3,18.7,9.72,8.9
epilepsy,29247375,,17.4,,18.3,16.3,10.7,10.5
epilepsy,29246791,,14.1,,16.9,12.5,47.62,12.375
epilepsy,29246093,,18.9,,22.2,18.1,6.03,11.4
epilepsy,29245333,,16.6,,17.2,15.8,17.34,11.9
epilepsy,29245111,,14.2,,15.4,12.5,36.69,7.83333333333
epilepsy,29245083,,14.4,,15.7,13.5,34.05,10.5
epilepsy,29245026,,12.8,,14.5,11.4,55.68,12.75
epilepsy,29244100,,18.6,,20.4,17.7,7.15,13.875
epilepsy,29244028,,14.6,,14.9,12.6,36.59,11.2
epilepsy,29243976,,15.8,,18.6,15.8,12.02,10.8
epilepsy,29243813,,18.0,,23.7,18.1,16.66,16.1666666667
epilepsy,29243556,,14.7,,17.3,12.5,47.42,10.8
epilepsy,29243351,,14.7,,16.7,13.7,22.92,8.91666666667
epilepsy,29243173,,11.9,,11.4,10.8,41.06,7.83333333333
epilepsy,29243113,,13.6,,14.6,11.9,38.32,6.78571428571
epilepsy,29242256,,13.7,,14.4,11.5,39.43,13.75
epilepsy,29241672,,14.3,,15.1,12.2,37.4,6.0625
epilepsy,29240833,,15.5,,16.3,13.4,34.36,10.3
epilepsy,29239239,,15.8,,16.5,13.3,29.25,10.7
epilepsy,29238964,,15.5,,17.8,12.7,36.08,21.5
epilepsy,29238960,,14.0,,16.3,13.3,29.25,12.8
epilepsy,29238892,,14.8,,16.3,13.5,28.84,6.57142857143
epilepsy,29238301,,11.0,,12.3,8.6,52.36,7.16666666667
epilepsy,29238228,,14.4,,14.1,11.5,39.43,7.75
epilepsy,29238098,,12.1,,12.0,10.0,43.19,12.1
epilepsy,29237665,,15.7,,17.5,13.9,27.72,6.07142857143
epilepsy,29237663,,14.0,,15.2,10.8,41.06,5.1875
epilepsy,29237529,,15.0,,19.0,15.5,45.02,12.25
epilepsy,29237452,,15.4,,16.5,12.9,35.78,8.6
epilepsy,29237403,,17.8,,18.8,16.6,15.41,7.25
epilepsy,29237331,,18.9,,22.3,19.1,3.39,14.875
epilepsy,29236894,,16.5,,17.2,14.2,37.64,12.75
epilepsy,29236824,,11.5,,10.8,9.2,50.73,4.55555555556
epilepsy,29236669,,16.2,,18.3,14.8,30.8,10.3
epilepsy,29236612,,13.6,,15.4,11.6,49.86,11.2
epilepsy,29235617,,14.0,,14.5,12.7,30.77,3.85
epilepsy,29235430,,10.7,,9.3,7.9,53.98,4.38888888889
epilepsy,29235121,,12.5,,12.9,10.1,43.09,4.35
epilepsy,29234930,,14.0,,16.7,13.4,39.67,12.125
epilepsy,29234708,,13.0,,13.0,10.4,47.59,5.83333333333
epilepsy,29234274,,17.3,,19.8,15.6,23.26,8.2
epilepsy,29234075,,15.9,,18.6,15.5,18.25,7.33333333333
epilepsy,29233655,,13.5,,17.7,13.6,33.95,7.91666666667
epilepsy,29233473,,13.7,,17.0,13.7,33.54,11.6
epilepsy,29233042,,13.0,,15.3,11.7,33.51,4.44444444444
epilepsy,29232569,,13.2,,15.7,10.9,51.78,5.92857142857
epilepsy,29231432,,11.9,,14.0,11.9,43.63,10.7
epilepsy,29230865,,16.6,,18.9,16.6,15.41,11.9
epilepsy,29229894,,12.6,,11.4,10.6,41.66,6.92857142857
epilepsy,29229893,,11.4,,13.4,9.0,51.24,4.22222222222
epilepsy,29229361,,18.4,,20.8,17.6,7.35,8.75
epilepsy,29229342,,11.8,,12.4,9.0,51.34,12.25
epilepsy,29228686,,18.8,,23.4,18.8,4.21,10.7
epilepsy,29228338,,14.8,,20.9,14.6,20.58,8.6
epilepsy,29228074,,17.3,,19.4,16.0,11.41,8.41666666667
epilepsy,29227800,,12.0,,14.4,10.1,43.09,8.58333333333
epilepsy,29227799,,14.1,,15.2,11.1,45.66,7.58333333333
epilepsy,29227798,,16.8,,18.9,15.2,29.59,12.5
epilepsy,29227797,,16.2,,22.0,15.3,18.65,11.3
epilepsy,29227796,,15.9,,16.8,14.4,20.89,6.625
epilepsy,29227795,,14.4,,14.3,12.8,35.98,6.14285714286
epilepsy,29227297,,15.6,,18.1,16.3,5.29,11.4166666667
epilepsy,29226631,,13.3,,14.4,10.4,47.49,4.33333333333
epilepsy,29226569,,11.6,,11.0,10.0,48.6,8.4
epilepsy,29226546,,15.8,,15.7,13.2,34.97,6.78571428571
epilepsy,29226310,,14.0,,17.4,12.0,38.01,10.1
epilepsy,29226305,,16.1,,18.4,15.2,24.37,17.5
epilepsy,29226043,,0.0,,22.9,17.2,24.61,16.0
epilepsy,29225795,,18.8,,20.7,16.9,19.91,13.875
epilepsy,29225544,,15.1,,16.8,13.1,35.27,10.6
epilepsy,29225535,,18.0,,23.9,20.7,4.65,15.5
epilepsy,29225520,,13.5,,15.3,12.6,52.53,12.125
epilepsy,29225264,,14.8,,16.0,12.8,30.57,6.5
epilepsy,29224958,,16.2,,17.5,14.6,25.9,13.75
epilepsy,29224956,,16.6,,20.5,16.1,27.45,13.25
epilepsy,29224250,,14.4,,14.5,12.1,37.81,6.71428571429
epilepsy,29223975,,10.9,,10.7,8.8,62.48,9.0
epilepsy,29223932,,13.9,,16.9,12.9,35.78,10.5
epilepsy,29223931,,13.2,,11.6,10.0,48.5,5.3125
epilepsy,29223885,,17.4,,18.9,15.6,28.77,18.1666666667
epilepsy,29223779,,13.7,,13.2,11.2,50.97,7.0
epilepsy,29223574,,14.3,,15.0,12.1,43.22,7.0
epilepsy,29223539,,17.1,,19.2,15.2,35.2,12.75
epilepsy,29223473,,12.9,,12.3,10.4,47.69,4.5
epilepsy,29223050,,15.3,,16.2,13.1,35.07,11.9
epilepsy,29223030,,17.4,,19.5,15.7,22.95,11.25
epilepsy,29223007,,14.0,,14.7,12.2,32.09,10.9166666667
epilepsy,29223006,,17.0,,19.7,15.0,35.51,17.6666666667
epilepsy,29223000,,16.7,,17.0,14.6,20.38,6.78571428571
epilepsy,29222951,,16.5,,22.2,16.6,9.99,8.33333333333
epilepsy,29222398,,14.4,,14.7,13.0,29.96,13.875
epilepsy,29222216,,17.9,,20.9,15.9,22.45,11.8333333333
epilepsy,29221773,,14.9,,15.5,11.7,38.92,5.85714285714
epilepsy,29221763,,17.1,,19.4,16.2,27.15,17.8333333333
epilepsy,29221514,,14.8,,14.9,11.8,43.93,6.07142857143
epilepsy,29221463,,14.9,,13.7,11.1,51.18,8.0
epilepsy,29220742,,13.8,,16.5,12.0,38.01,6.71428571429
epilepsy,29220741,,11.2,,11.7,9.4,44.81,6.1875
epilepsy,29220740,,12.8,,12.8,10.2,47.99,8.58333333333
epilepsy,29220722,,14.6,,15.6,11.8,38.62,13.375
epilepsy,29220065,,15.2,,15.6,13.2,34.86,7.16666666667
epilepsy,29219786,,15.7,,16.3,14.2,26.91,11.3
epilepsy,29219756,,16.8,,20.0,16.2,32.57,13.875
epilepsy,29218816,,13.8,,15.2,11.7,44.24,7.5
epilepsy,29218705,,10.8,,10.3,6.4,68.67,7.58333333333
epilepsy,29218702,,17.2,,17.7,15.8,17.44,8.33333333333
epilepsy,29218701,,13.7,,14.7,11.4,45.05,7.33333333333
epilepsy,29218412,,11.2,,10.6,8.8,57.27,8.66666666667
epilepsy,29218374,,14.6,,16.4,13.2,40.28,11.4
epilepsy,29217974,,0.0,,16.2,13.3,34.76,7.0
epilepsy,29217817,,14.2,,17.2,13.4,39.77,10.2
epilepsy,29217690,,18.2,,20.9,17.8,12.16,13.0
epilepsy,29217599,,16.1,,18.5,14.6,20.58,7.83333333333
epilepsy,29217174,,14.9,,18.3,14.1,32.63,8.33333333333
epilepsy,29217145,,18.2,,21.0,16.9,14.49,11.3
epilepsy,29216460,,18.0,,21.2,18.1,0.62,10.7
epilepsy,29216436,,15.4,,16.5,13.1,35.07,7.41666666667
epilepsy,29215453,,14.7,,16.0,12.8,35.98,10.3333333333
epilepsy,29215089,,14.8,,11.1,10.8,46.57,7.7
epilepsy,29214997,,14.7,,15.1,12.3,42.72,7.41666666667
epilepsy,29214865,,13.2,,12.3,10.9,40.85,7.58333333333
epilepsy,29214743,,15.6,,16.0,13.2,29.45,8.16666666667
epilepsy,29214672,,17.0,,19.5,14.8,36.22,8.7
epilepsy,29214651,,16.4,,16.8,14.2,26.81,11.9
epilepsy,29214650,,14.2,,16.0,12.1,32.49,11.6
epilepsy,29214639,,15.5,,17.2,13.9,27.83,8.41666666667
epilepsy,29214587,,19.4,,24.4,18.7,4.51,11.125
epilepsy,29214565,,19.5,,21.2,18.6,15.34,14.375
epilepsy,29214210,,18.9,,23.1,18.7,15.24,18.8333333333
epilepsy,29213511,,17.3,,18.7,15.5,28.98,15.8333333333
epilepsy,29213046,,13.2,,20.0,10.3,53.21,13.75
epilepsy,29213045,,11.3,,18.3,9.1,67.18,8.3
epilepsy,29213044,,9.5,,17.3,6.1,75.0,4.77777777778
epilepsy,29213043,,11.2,,18.5,7.7,65.42,6.42857142857
epilepsy,29213042,,14.8,,25.4,12.1,53.85,17.5
epilepsy,29213041,,12.9,,21.5,10.6,63.32,14.875
epilepsy,29213040,,11.6,,20.2,9.8,65.25,14.0
epilepsy,29213039,,12.2,,17.8,8.0,64.51,5.91666666667
epilepsy,29213038,,10.0,,16.2,6.7,78.79,7.83333333333
epilepsy,29213037,,12.2,,20.6,7.2,66.74,4.75
epilepsy,29213036,,9.3,,14.1,4.9,83.56,5.0
epilepsy,29213035,,10.4,,16.5,7.4,77.06,10.5
epilepsy,29213033,,12.6,,20.8,8.8,62.48,7.75
epilepsy,29213032,,14.6,,26.1,12.7,41.7,12.75
epilepsy,29213031,,10.9,,18.4,8.5,63.29,9.0
epilepsy,29212361,,13.4,,15.9,12.0,38.01,6.5
epilepsy,29212163,,15.0,,16.2,13.0,29.96,6.91666666667
epilepsy,29212048,,18.5,,22.1,18.9,9.42,12.3
epilepsy,29212047,,11.3,,14.7,9.9,49.01,14.125
epilepsy,29211683,,13.2,,16.0,12.2,37.5,7.42857142857
epilepsy,29210354,,13.2,,14.7,11.3,39.84,10.6666666667
epilepsy,29210066,,15.9,,18.0,14.4,26.51,7.5
epilepsy,29209582,,16.7,,18.2,15.6,23.26,10.4
epilepsy,29209390,,15.6,,19.6,15.9,11.82,7.0
epilepsy,29209207,,16.4,,20.7,16.4,21.23,13.375
epilepsy,29209157,,15.3,,15.8,13.1,35.17,10.2
epilepsy,29208845,,11.9,,11.8,9.0,51.24,7.91666666667
epilepsy,29208697,,20.8,,26.1,20.9,9.56,19.5
epilepsy,29208406,,17.1,,19.9,15.3,29.38,14.5
epilepsy,29208209,,15.5,,18.2,14.2,32.22,12.875
epilepsy,29208197,,16.6,,18.7,14.4,26.4,8.6
epilepsy,29207692,,15.9,,19.4,15.4,29.28,13.375
epilepsy,29206810,,17.3,,20.2,16.0,16.73,14.125
epilepsy,29206330,,18.7,,21.3,17.6,7.25,14.0
epilepsy,29206077,,12.8,,15.3,11.7,44.14,11.875
epilepsy,29205628,,24.2,,32.0,26.5,-10.38,25.75
epilepsy,29205475,,15.0,,19.2,13.9,27.83,12.1
epilepsy,29205319,,15.5,,16.9,13.6,39.37,13.5
epilepsy,29205292,,15.2,,16.2,12.9,41.09,11.4
epilepsy,29205291,,18.7,,21.9,18.0,17.07,12.875
epilepsy,29204348,,15.9,,18.7,14.9,24.98,12.3
epilepsy,29204347,,17.0,,18.9,16.5,15.61,11.2
epilepsy,29204346,,16.8,,19.9,16.1,21.94,13.125
epilepsy,29204342,,15.0,,15.5,12.7,30.77,6.66666666667
epilepsy,29204314,,15.5,,17.7,14.4,21.09,7.41666666667
epilepsy,29204211,,18.2,,21.8,17.9,6.54,12.875
epilepsy,29204200,,12.4,,11.3,9.8,49.21,6.07142857143
epilepsy,29204183,,10.2,,10.9,7.1,61.63,11.3
epilepsy,29204024,,13.7,,14.8,12.4,37.0,7.75
epilepsy,29204013,,13.2,,13.9,12.0,38.11,5.6875
epilepsy,29204006,,15.5,,17.4,14.1,27.22,7.14285714286
epilepsy,29203851,,18.9,,19.9,18.7,4.41,8.16666666667
epilepsy,29203753,,13.9,,13.9,11.9,43.73,10.3
epilepsy,29203274,,12.8,,14.8,11.4,39.63,10.7
epilepsy,29203264,,16.9,,19.0,15.0,24.88,13.375
epilepsy,29203220,,14.2,,14.1,12.8,30.46,7.57142857143
epilepsy,29203203,,13.2,,15.8,13.2,34.86,6.85714285714
epilepsy,29203131,,14.9,,15.3,12.4,42.41,11.625
epilepsy,29203057,,15.5,,16.4,13.1,29.65,8.58333333333
epilepsy,29202749,,16.1,,18.9,15.6,12.43,7.75
epilepsy,29202377,,15.6,,15.5,12.7,36.18,7.0
epilepsy,29202277,,14.1,,17.7,11.7,49.55,16.3333333333
epilepsy,29201182,,14.2,,17.0,13.5,34.05,11.6
epilepsy,29201120,,12.9,,14.7,10.3,47.79,5.5625
epilepsy,29201080,,14.6,,16.2,13.2,29.55,6.92857142857
epilepsy,29200847,,15.5,,18.8,14.0,32.83,15.125
epilepsy,29200367,,16.0,,16.9,14.4,20.99,8.91666666667
epilepsy,29200116,,16.1,,19.3,16.6,4.47,8.21428571429
epilepsy,29200115,,19.6,,21.6,18.7,4.51,10.8
epilepsy,29199027,,13.0,,14.6,11.1,45.76,10.4
epilepsy,29198891,,14.2,,14.3,12.7,41.7,12.625
epilepsy,29198722,,16.1,,19.7,16.2,21.84,13.0
epilepsy,29198411,,13.4,,16.1,12.1,32.39,6.28571428571
epilepsy,29198272,,20.9,,26.8,20.9,9.35,29.75
epilepsy,29198174,,12.5,,11.5,9.3,50.33,5.1875
epilepsy,29198163,,12.1,,12.6,9.9,43.59,5.1875
epilepsy,29197669,,11.6,,10.5,8.8,51.85,10.3
epilepsy,29197668,,16.7,,20.9,17.2,18.99,16.0
epilepsy,29197667,,14.4,,16.3,14.1,27.11,7.64285714286
epilepsy,29197666,,11.8,,12.4,9.9,49.01,9.0
epilepsy,29197651,,19.0,,23.3,19.2,13.82,13.375
epilepsy,29197650,,17.3,,17.5,16.0,16.73,11.6
epilepsy,29197620,,17.0,,20.0,16.0,27.56,10.6
epilepsy,29196579,,16.2,,17.2,14.8,19.97,8.4
epilepsy,29196578,,12.5,,13.2,10.1,48.3,7.08333333333
epilepsy,29196573,,12.8,,12.4,9.9,54.32,8.9
epilepsy,29196444,,15.8,,17.5,13.9,33.14,10.2
epilepsy,29196247,,10.7,,10.4,7.4,60.82,6.0
epilepsy,29196143,,12.3,,12.4,9.9,49.01,13.75
epilepsy,29195490,,15.0,,15.6,12.8,35.88,10.5
epilepsy,29195226,,13.9,,12.8,11.6,39.13,11.7
epilepsy,29195225,,14.1,,14.5,12.4,36.89,8.7
epilepsy,29195160,,17.5,,20.9,16.9,14.39,8.33333333333
epilepsy,29194849,,14.3,,14.7,13.0,40.89,8.25
epilepsy,29194766,,15.3,,18.5,14.0,32.83,10.9
epilepsy,29194604,,14.1,,16.0,11.8,43.83,9.0
epilepsy,29194369,,15.4,,17.9,13.9,33.14,10.3
epilepsy,29193939,,19.0,,23.0,19.0,14.53,12.0
epilepsy,29193625,,14.3,,19.7,13.7,39.06,10.6
epilepsy,29193501,,13.6,,12.7,11.0,40.75,11.0
epilepsy,29193309,,17.6,,20.2,17.9,17.37,12.625
epilepsy,29193067,,16.0,,20.1,15.4,23.77,11.3
epilepsy,29193044,,12.7,,12.3,11.3,45.25,7.07142857143
epilepsy,29191771,,16.3,,17.4,14.4,31.72,8.83333333333
epilepsy,29191650,,20.9,,26.1,22.2,-4.74,13.875
epilepsy,29191363,,14.5,,15.9,11.9,38.42,10.8
epilepsy,29190809,,15.9,,17.5,14.4,31.82,11.2
epilepsy,29190579,,13.5,,13.4,11.3,39.94,14.75
epilepsy,29190524,,18.8,,22.8,19.3,-2.44,12.4
epilepsy,29190523,,17.2,,18.5,15.8,28.27,9.0
epilepsy,29190521,,17.3,,21.0,16.7,15.1,11.7
epilepsy,29190192,,16.2,,20.2,16.7,4.17,7.57142857143
epilepsy,29188743,,14.3,,15.5,13.6,33.75,10.7
epilepsy,29187863,,16.9,,18.5,14.8,36.02,10.3
epilepsy,29187252,,18.5,,22.8,18.7,15.24,19.0
epilepsy,29187023,,15.6,,16.9,15.1,13.85,6.64285714286
epilepsy,29186699,,19.1,,23.6,18.9,3.8,15.5
epilepsy,29186698,,16.5,,19.7,15.7,17.64,7.25
epilepsy,29186594,,14.2,,13.9,12.1,37.81,8.25
epilepsy,29186479,,10.7,,9.7,7.1,66.84,7.16666666667
epilepsy,29186148,,18.0,,19.2,16.7,20.31,10.7
epilepsy,29185556,,14.4,,15.6,12.3,37.2,8.9
epilepsy,29185533,,15.9,,17.5,14.5,26.2,11.2
epilepsy,29184999,,13.8,,14.1,11.5,44.85,8.25
epilepsy,29184718,,17.0,,17.8,15.8,12.02,5.8125
epilepsy,29184484,,16.8,,17.9,15.2,24.27,7.33333333333
epilepsy,29184381,,15.5,,18.1,15.3,13.24,9.0
epilepsy,29184380,,0.0,,17.7,13.5,28.84,8.25
epilepsy,29184345,,15.6,,18.1,14.7,36.42,15.125
epilepsy,29184339,,13.4,,13.4,10.5,47.28,13.25
epilepsy,29183973,,16.6,,18.2,16.7,4.27,8.33333333333
epilepsy,29183959,,15.5,,18.4,14.6,25.9,10.3
epilepsy,29183766,,13.5,,13.3,10.9,51.78,13.25
epilepsy,29183747,,14.6,,16.8,12.9,30.36,6.71428571429
epilepsy,29183659,,15.6,,17.7,14.4,21.09,11.6
epilepsy,29183384,,15.9,,16.8,14.6,31.31,10.4
epilepsy,29182970,,11.1,,10.2,6.5,68.47,5.3125
epilepsy,29182948,,15.2,,17.4,12.8,46.71,12.625
epilepsy,29182639,,15.2,,17.2,14.5,31.51,10.3
epilepsy,29182533,,16.8,,20.1,16.1,27.25,8.9
epilepsy,29181526,,16.2,,18.7,14.6,26.0,13.5
epilepsy,29181330,,14.9,,15.4,12.6,31.17,8.8
epilepsy,29181088,,16.4,,17.0,14.9,24.98,12.75
epilepsy,29180982,,21.3,,26.1,21.2,3.43,17.0
epilepsy,29180954,,17.3,,20.9,17.0,8.98,10.4
epilepsy,29179772,,16.6,,16.8,14.7,30.91,10.3
epilepsy,29179740,,16.6,,17.6,15.1,24.68,13.875
epilepsy,29179608,,0.0,,21.5,17.0,3.46,8.25
epilepsy,29179159,,16.6,,16.2,14.2,32.22,10.9
