id,term,n_words,has_source_link,has_article_link,has_other_link,region,journal
hyp151,hypertension,438,False,False,False,namerica,
hyp152,hypertension,165,False,True,False,namerica,Journal of the American Society of Nephrology
hyp153,hypertension,241,False,False,False,namerica,
hyp154,hypertension,303,False,False,False,namerica,Science
hyp155,hypertension,561,False,False,False,namerica,Lancet
hyp156,hypertension,425,False,False,False,namerica,American Journal of Health Promotion
hyp157,hypertension,220,True,True,False,namerica,American Journal of Hypertension
hyp158,hypertension,534,False,False,False,namerica,Lancet
hyp159,hypertension,315,False,True,False,namerica,American Journal of Pathology
hyp160,hypertension,287,True,False,False,europe,
hyp161,hypertension,245,False,False,False,namerica,
hyp162,hypertension,254,False,False,False,namerica,
hyp163,hypertension,318,False,False,False,namerica,
hyp164,hypertension,427,False,True,False,namerica,The BMJ
hyp165,hypertension,239,False,False,False,europe,The BMJ
hyp166,hypertension,386,True,True,False,namerica,Evolutionary Anthropology
hyp167,hypertension,407,False,False,False,namerica,JAMA
hyp168,hypertension,441,False,True,True,namerica,JAMA Internal Medicine
hyp169,hypertension,1921,False,False,False,namerica,Annals of Family Medicine
hyp170,hypertension,347,True,False,False,europe,
hyp171,hypertension,308,True,True,False,namerica,Hypertension
hyp172,hypertension,205,False,True,False,europe,Hypertension
hyp173,hypertension,316,False,False,False,europe,
hyp174,hypertension,316,False,False,False,europe,
hyp175,hypertension,234,False,False,False,namerica,British Medical Journal
hyp176,hypertension,509,False,False,False,namerica,Nature
hyp177,hypertension,360,False,False,False,europe,
hyp178,hypertension,456,False,True,False,namerica,JAMA Internal Medicine
hyp179,hypertension,318,False,False,False,namerica,JAMA: Internal Medicine
hyp180,hypertension,630,False,False,True,namerica,Annals of Internal Medicine
hyp181,hypertension,318,False,False,False,namerica,JAMA: Internal Medicine
hyp182,hypertension,630,False,False,True,namerica,Annals of Internal Medicine
hyp183,hypertension,609,True,False,True,namerica,
hyp184,hypertension,432,False,True,False,namerica,eLife
hyp185,hypertension,384,True,False,False,europe,
hyp186,hypertension,211,False,True,False,namerica,Journal of Experimental Medicine
hyp187,hypertension,218,False,True,False,europe,Hypertension
hyp188,hypertension,264,False,False,False,namerica,Stroke
hyp189,hypertension,293,False,False,False,namerica,Clinical Journal of the American Society of Nephrology
hyp190,hypertension,214,False,False,False,namerica,New England Journal of Medicine
hyp191,hypertension,237,False,False,False,namerica,
hyp192,hypertension,307,False,False,False,namerica,
hyp193,hypertension,225,False,False,False,namerica,Circulation: Journal of the American Heart Association
hyp194,hypertension,186,False,False,False,namerica,JAMA Internal Medicine
hyp195,hypertension,313,False,False,False,namerica,
hyp196,hypertension,270,False,False,False,namerica,
hyp197,hypertension,265,True,False,False,namerica,
hyp198,hypertension,235,False,False,False,europe,Journal of American College of Cardiology
hyp199,hypertension,153,False,False,False,namerica,JAMA Cardiology
hyp200,hypertension,162,False,False,False,namerica,Journal of Affective Disorders
hyp201,hypertension,251,True,True,False,namerica,JAHA: Journal of the American Heart Association
hyp202,hypertension,211,False,False,False,namerica,
hyp203,hypertension,176,False,True,False,namerica,PLOS Medicine
hyp204,hypertension,186,False,True,False,europe,Obesity Reviews
hyp205,hypertension,363,True,True,False,namerica,Nature Communications
hyp206,hypertension,166,False,False,True,namerica,Canadian Medical Association Journal
hyp207,hypertension,389,False,False,False,europe,
hyp208,hypertension,583,True,True,False,europe,Aging
hyp209,hypertension,307,False,True,False,namerica,American Journal of Hypertension
hyp210,hypertension,303,False,True,False,europe,BMC Public Health
hyp211,hypertension,301,True,True,False,europe,European Journal of Preventive Cardiology
hyp212,hypertension,415,True,True,False,europe,Annals of Thoracic Surgery
hyp213,hypertension,222,False,False,False,namerica,
hyp214,hypertension,104,False,False,False,namerica,JAMA Internal Medicine
hyp215,hypertension,190,True,True,False,namerica,Hypertension: Journal of the American Heart Association
hyp216,hypertension,431,True,False,False,namerica,Marketing Science
hyp217,hypertension,597,False,False,True,namerica,Annals of Internal Medicine
hyp218,hypertension,186,False,False,False,namerica,
hyp219,hypertension,429,True,True,False,namerica,Medical Care
hyp220,hypertension,256,False,True,False,namerica,British Journal of Dermatology
hyp221,hypertension,324,False,False,False,namerica,Journal of Graduate Medical Education
hyp222,hypertension,198,True,True,False,namerica,Circulation: Journal of the American Heart Association
hyp223,hypertension,554,True,False,False,europe,Annals of Rheumatic Diseases
hyp224,hypertension,581,True,False,False,europe,
hyp225,hypertension,238,False,False,False,namerica,Journal of the American College of Cardiology
hyp226,hypertension,183,False,False,False,namerica,Canadian Medical Association Journal
hyp227,hypertension,401,False,True,False,europe,American Journal of Preventive Medicine
hyp228,hypertension,637,True,False,False,namerica,
hyp229,hypertension,242,True,True,False,namerica,Journal of the American Geriatrics Society
hyp230,hypertension,202,False,True,False,namerica,Journal of American Society of Nephrology
hyp231,hypertension,531,False,False,False,namerica,American Journal of Public Health
hyp232,hypertension,332,True,False,False,europe,
hyp233,hypertension,161,True,True,False,europe,Hypertension
hyp234,hypertension,398,False,False,False,europe,Cardiovascular Innovations and Applications
hyp235,hypertension,294,True,False,False,europe,European Journal of Clinical Nutrition
hyp236,hypertension,258,False,True,True,europe,The Lancet
hyp237,hypertension,448,False,False,False,namerica,Cardiology
hyp238,hypertension,340,False,False,False,namerica,Neurology
hyp239,hypertension,210,False,True,False,namerica,JACC: Heart Failure
hyp240,hypertension,317,True,True,False,namerica,Hypertension: Journal of the American Heart Association
hyp241,hypertension,588,False,False,False,namerica,Nature Medicine
hyp242,hypertension,149,False,False,False,namerica,JAMA Cardiology
hyp243,hypertension,241,False,True,False,europe,Hypertension
hyp244,hypertension,462,False,False,False,namerica,BMJ Open
hyp245,hypertension,318,False,True,False,namerica,New England Journal of Medicine
hyp246,hypertension,339,False,False,True,namerica,Hepatology
hyp247,hypertension,312,False,False,False,namerica,JAMA
hyp248,hypertension,201,False,True,False,europe,PLOS ONE
hyp249,hypertension,514,False,True,False,europe,American Journal of Obstetrics and Gynecology
hyp250,hypertension,365,False,False,False,europe,Nature Medicine
hyp251,hypertension,605,False,False,False,namerica,"Arteriosclerosis, Thrombosis, and Vascular Biology"
hyp252,hypertension,196,True,False,False,namerica,Structural Heart: The Journal of the Heart Team
hyp253,hypertension,270,False,False,False,namerica,Annals of the American Thoracic Society
hyp254,hypertension,286,False,True,False,namerica,Lancet
hyp255,hypertension,182,False,False,False,namerica,Journal of Clinical Psychiatry
hyp256,hypertension,170,False,False,False,namerica,JAMA
hyp257,hypertension,322,True,True,False,namerica,Hypertension
hyp258,hypertension,260,False,True,False,namerica,JAMA
hyp259,hypertension,399,False,True,False,namerica,Cell
hyp260,hypertension,203,True,True,False,namerica,Journal of the American Geriatrics Society
hyp261,hypertension,300,False,True,False,namerica,Cell
hyp262,hypertension,497,False,False,False,europe,Diabetologia
hyp263,hypertension,412,False,True,False,namerica,Addiction
hyp264,hypertension,446,False,True,False,namerica,New England Journal of Medicine
hyp265,hypertension,444,False,True,False,namerica,Pediatrics
hyp266,hypertension,240,False,True,False,europe,Frontiers in Public Health
hyp267,hypertension,453,False,False,False,namerica,Journal of Clinical Investigation
hyp268,hypertension,156,True,True,False,namerica,Metabolic Syndrome and Related Disorders
hyp269,hypertension,509,False,True,False,namerica,Scientific Reports
hyp270,hypertension,618,True,False,True,namerica,
hyp271,hypertension,635,False,False,True,namerica,
hyp272,hypertension,175,False,True,False,europe,Journal of Alzheimer's Disease
hyp273,hypertension,200,False,False,False,namerica,JAMA
hyp274,hypertension,221,False,False,True,europe,Cardiovascular Innovations and Applications
hyp275,hypertension,395,True,False,False,namerica,Journal of Internal Medicine
hyp276,hypertension,364,True,True,False,europe,European Journal of Preventive Cardiology
hyp277,hypertension,202,False,False,False,namerica,New England Journal of Medicine
hyp278,hypertension,325,False,True,True,europe,JAMA Internal Medicine
hyp279,hypertension,301,True,False,False,namerica,Obstetrics & Gynecology
hyp280,hypertension,279,False,False,False,namerica,Cell Research
hyp281,hypertension,455,True,True,False,namerica,JAMA Neurology
hyp282,hypertension,310,False,False,False,europe,Journal of Clinical Investigation
hyp283,hypertension,137,False,False,False,namerica,Health Affairs
hyp284,hypertension,356,False,True,False,namerica,American Journal of Respiratory and Critical Care Medicine
hyp286,hypertension,387,True,False,True,namerica,
hyp287,hypertension,337,False,False,False,namerica,Nature Genetics
hyp288,hypertension,73,False,True,False,namerica,Paediatric & Perinatal Epidemiology
hyp289,hypertension,325,False,True,False,europe,American Journal of Pathology
hyp290,hypertension,283,False,True,False,europe,Frontiers in Physiology
hyp291,hypertension,333,False,False,False,namerica,Science Signaling
hyp292,hypertension,306,False,False,False,namerica,Journal of Clinical Sleep Medicine
hyp293,hypertension,173,True,False,False,namerica,Mayo Clinic Proceedings
hyp294,hypertension,182,False,True,False,namerica,Journal of the American Society of Nephrology
hyp295,hypertension,348,True,True,True,namerica,NeuroImage: Clinical
hyp296,hypertension,260,True,True,False,europe,Molecular Metabolism
hyp297,hypertension,394,True,True,False,namerica,Pediatrics
hyp298,hypertension,564,False,True,False,namerica,New England Journal of Medicine
hyp299,hypertension,233,True,True,False,namerica,JAHA: Journal of the American Heart Association
hyp300,hypertension,170,True,True,False,asia,Scientific Reports
hyp301,hypertension,235,False,False,False,europe,Science Translational Medicine
hyp302,hypertension,285,False,True,False,namerica,Canadian Journal of Psychiatry
hyp303,hypertension,285,False,True,False,namerica,Canadian Journal of Psychiatry
hyp304,hypertension,337,True,False,False,namerica,
hyp305,hypertension,437,False,True,False,namerica,Nutrition Reviews
hyp306,hypertension,160,False,False,False,namerica,JAMA Neurology
hyp307,hypertension,271,False,False,False,namerica,JCI Insight
hyp308,hypertension,360,False,False,False,namerica,Integrative and Comparative Biology
hyp309,hypertension,128,False,True,False,namerica,Science
hyp310,hypertension,193,False,True,False,namerica,Science
hyp311,hypertension,354,True,False,False,namerica,"Brain, Behavior and Immunity"
hyp312,hypertension,401,False,False,False,europe,BMC Medicine
hyp313,hypertension,225,False,False,False,namerica,Preventive Medicine Reports
hyp314,hypertension,200,True,False,False,europe,European Heart Journal
hyp315,hypertension,252,True,False,False,europe,
hyp316,hypertension,342,True,True,False,namerica,Cancer Causes & Control
hyp317,hypertension,271,False,False,False,namerica,JCI Insight
hyp318,hypertension,360,False,False,False,namerica,Integrative and Comparative Biology
hyp319,hypertension,128,False,True,False,namerica,Science
hyp320,hypertension,193,False,True,False,namerica,Science
hyp321,hypertension,354,True,False,False,namerica,"Brain, Behavior and Immunity"
hyp322,hypertension,401,False,False,False,europe,BMC Medicine
hyp323,hypertension,225,False,False,False,namerica,Preventive Medicine Reports
hyp324,hypertension,200,True,False,False,europe,European Heart Journal
hyp325,hypertension,252,True,False,False,europe,
hyp326,hypertension,342,True,True,False,namerica,Cancer Causes & Control
hyp327,hypertension,291,False,True,True,australia,Diabetologia
hyp328,hypertension,312,False,True,False,europe,Frontiers in Neurology
hyp329,hypertension,797,False,False,True,namerica,Annals of Internal Medicine
hyp330,hypertension,186,False,True,False,namerica,Diabetic Medicine
hyp331,hypertension,252,False,False,False,europe,
hyp332,hypertension,313,False,True,False,europe,The Lancet Diabetes & Endocrinology
hyp333,hypertension,192,False,False,False,europe,
hyp334,hypertension,195,False,True,False,namerica,Fertility & Sterility
hyp335,hypertension,445,False,False,False,namerica,New England Journal of Medicine
hyp336,hypertension,351,False,True,False,namerica,Journal of the American College of Cardiology
hyp337,hypertension,412,False,True,False,europe,Journal of the American College of Cardiology
hyp338,hypertension,362,False,True,False,namerica,Journal of the American College of Cardiology
hyp339,hypertension,187,False,True,False,namerica,PLOS Medicine
hyp340,hypertension,289,True,False,False,namerica,Health Services Research
opt0,optogenetics,348,True,False,False,namerica,Science
opt1,optogenetics,184,False,False,False,namerica,Cell
opt2,optogenetics,335,False,True,False,namerica,Cell
opt3,optogenetics,316,False,True,False,asia,Nature Methods
opt4,optogenetics,223,True,False,False,europe,Brain
opt5,optogenetics,447,True,False,False,asia,Proceedings of the National Academy of Sciences
opt6,optogenetics,513,True,False,False,namerica,Nature Neuroscience
opt7,optogenetics,298,True,False,False,europe,Current Biology
opt8,optogenetics,529,False,False,False,samerica,Cell
opt9,optogenetics,474,False,True,False,europe,eLife
opt10,optogenetics,274,True,True,False,namerica,Nature Protocols
opt11,optogenetics,396,False,True,False,namerica,Neuron
opt12,optogenetics,400,True,False,False,namerica,Nature
opt13,optogenetics,423,True,True,False,namerica,Nature Neuroscience
opt14,optogenetics,268,False,False,False,europe,Science Advances
opt15,optogenetics,500,False,False,False,namerica,Neuron
opt16,optogenetics,401,True,True,False,europe,Crystal Growth & Design
opt17,optogenetics,371,True,True,False,namerica,Neuron
opt18,optogenetics,445,False,False,False,namerica,
